sourceId,source,sourcePath,slug,nameEn,nameFr,category,primaryMusclesFr,secondaryMusclesFr,equipmentFr,difficulty,movementType,instructionsFr,commonMistakesFr,imagePath,animationPath,thumbnailPath,isActive,isVariant,canonicalKey,canonicalSlug,variantLabelFr
Triceps_Stretch,ExerciseDB,exercises/Triceps_Stretch/exercise.json,triceps-stretch,Triceps Stretch,Triceps Stretch,Mobilité,"[""Triceps""]","[""Grand dorsal""]","[""Aucun""]",Débutant,Isolation,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/triceps-stretch/image.webp,/media/exercises/triceps-stretch/animation.webp,/media/exercises/triceps-stretch/thumbnail.webp,True,False,triceps-stretch,triceps-stretch,
Tuck_Crunch,ExerciseDB,exercises/Tuck_Crunch/exercise.json,tuck-crunch,Tuck Crunch,Tuck Crunch,Abdos,"[""Abdominaux""]",[],"[""Poids du corps""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Perte de gainage"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/tuck-crunch/image.webp,/media/exercises/tuck-crunch/animation.webp,/media/exercises/tuck-crunch/thumbnail.webp,True,False,tuck-crunch,tuck-crunch,
Two-Arm_Dumbbell_Preacher_Curl,ExerciseDB,exercises/Two-Arm_Dumbbell_Preacher_Curl/exercise.json,two-arm-halteres-curl-pupitre,Two-Arm Dumbbell Preacher Curl,Two Arm haltères Curl pupitre,Bras,"[""Biceps""]",[],"[""Haltères""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur biceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/two-arm-halteres-curl-pupitre/image.webp,/media/exercises/two-arm-halteres-curl-pupitre/animation.webp,/media/exercises/two-arm-halteres-curl-pupitre/thumbnail.webp,True,False,two-arm-dumbbell-preacher-curl,two-arm-halteres-curl-pupitre,
Two-Arm_Kettlebell_Clean,ExerciseDB,exercises/Two-Arm_Kettlebell_Clean/exercise.json,two-arm-kettlebell-clean,Two-Arm Kettlebell Clean,Two Arm Kettlebell Clean,Épaules,"[""Épaules""]","[""Mollets"", ""Fessiers"", ""Ischios"", ""Lombaires"", ""Trapèzes""]","[""Kettlebell""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/two-arm-kettlebell-clean/image.webp,/media/exercises/two-arm-kettlebell-clean/animation.webp,/media/exercises/two-arm-kettlebell-clean/thumbnail.webp,True,False,two-arm-kettlebell-clean,two-arm-kettlebell-clean,
Two-Arm_Kettlebell_Jerk,ExerciseDB,exercises/Two-Arm_Kettlebell_Jerk/exercise.json,two-arm-kettlebell-jerk,Two-Arm Kettlebell Jerk,Two Arm Kettlebell Jerk,Épaules,"[""Épaules""]","[""Mollets"", ""Quadriceps"", ""Triceps""]","[""Kettlebell""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/two-arm-kettlebell-jerk/image.webp,/media/exercises/two-arm-kettlebell-jerk/animation.webp,/media/exercises/two-arm-kettlebell-jerk/thumbnail.webp,True,False,two-arm-kettlebell-jerk,two-arm-kettlebell-jerk,
Two-Arm_Kettlebell_Military_Press,ExerciseDB,exercises/Two-Arm_Kettlebell_Military_Press/exercise.json,two-arm-kettlebell-developpe-militaire,Two-Arm Kettlebell Military Press,Two Arm Kettlebell Développé militaire,Épaules,"[""Épaules""]","[""Triceps""]","[""Kettlebell""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/two-arm-kettlebell-developpe-militaire/image.webp,/media/exercises/two-arm-kettlebell-developpe-militaire/animation.webp,/media/exercises/two-arm-kettlebell-developpe-militaire/thumbnail.webp,True,False,two-arm-kettlebell-military-press,two-arm-kettlebell-developpe-militaire,
Two-Arm_Kettlebell_Row,ExerciseDB,exercises/Two-Arm_Kettlebell_Row/exercise.json,two-arm-kettlebell-rowing,Two-Arm Kettlebell Row,Two Arm Kettlebell Rowing,Dos,"[""Milieu du dos""]","[""Biceps"", ""Grand dorsal""]","[""Kettlebell""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur milieu du dos et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/two-arm-kettlebell-rowing/image.webp,/media/exercises/two-arm-kettlebell-rowing/animation.webp,/media/exercises/two-arm-kettlebell-rowing/thumbnail.webp,True,False,two-arm-kettlebell-row,two-arm-kettlebell-rowing,
Underhand_Cable_Pulldowns,ExerciseDB,exercises/Underhand_Cable_Pulldowns/exercise.json,underhand-poulie-pulldowns,Underhand Cable Pulldowns,Underhand poulie Pulldowns,Dos,"[""Grand dorsal""]","[""Biceps"", ""Milieu du dos"", ""Épaules""]","[""Poulie""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur grand dorsal et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/underhand-poulie-pulldowns/image.webp,/media/exercises/underhand-poulie-pulldowns/animation.webp,/media/exercises/underhand-poulie-pulldowns/thumbnail.webp,True,False,underhand-cable-pulldowns,underhand-poulie-pulldowns,
Upper_Back-Leg_Grab,ExerciseDB,exercises/Upper_Back-Leg_Grab/exercise.json,upper-back-leg-grab,Upper Back-Leg Grab,Upper Back Leg Grab,Mobilité,"[""Ischios""]","[""Lombaires"", ""Milieu du dos""]","[""Aucun""]",Débutant,Non précisé,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/upper-back-leg-grab/image.webp,/media/exercises/upper-back-leg-grab/animation.webp,/media/exercises/upper-back-leg-grab/thumbnail.webp,True,False,upper-back-leg-grab,upper-back-leg-grab,
Upper_Back_Stretch,ExerciseDB,exercises/Upper_Back_Stretch/exercise.json,upper-back-stretch,Upper Back Stretch,Upper Back Stretch,Mobilité,"[""Milieu du dos""]","[""Milieu du dos""]","[""Aucun""]",Débutant,Non précisé,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/upper-back-stretch/image.webp,/media/exercises/upper-back-stretch/animation.webp,/media/exercises/upper-back-stretch/thumbnail.webp,True,False,upper-back-stretch,upper-back-stretch,
Upright_Barbell_Row,ExerciseDB,exercises/Upright_Barbell_Row/exercise.json,upright-barre-rowing,Upright Barbell Row,Upright barre Rowing,Épaules,"[""Épaules""]","[""Trapèzes""]","[""Barre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/upright-barre-rowing/image.webp,/media/exercises/upright-barre-rowing/animation.webp,/media/exercises/upright-barre-rowing/thumbnail.webp,True,False,upright-barbell-row,upright-barre-rowing,
Upright_Cable_Row,ExerciseDB,exercises/Upright_Cable_Row/exercise.json,upright-poulie-rowing,Upright Cable Row,Upright poulie Rowing,Dos,"[""Trapèzes""]","[""Épaules""]","[""Poulie""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur trapèzes et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/upright-poulie-rowing/image.webp,/media/exercises/upright-poulie-rowing/animation.webp,/media/exercises/upright-poulie-rowing/thumbnail.webp,True,False,upright-cable-row,upright-poulie-rowing,
Upright_Row_-_With_Bands,ExerciseDB,exercises/Upright_Row_-_With_Bands/exercise.json,upright-rowing-avec-bands,Upright Row - With Bands,Upright Rowing avec Bands,Dos,"[""Trapèzes""]","[""Épaules""]","[""Élastique""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur trapèzes et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/upright-rowing-avec-bands/image.webp,/media/exercises/upright-rowing-avec-bands/animation.webp,/media/exercises/upright-rowing-avec-bands/thumbnail.webp,True,True,upright-row,upright-rowing-avec-bands,Avec élastique
Upward_Stretch,ExerciseDB,exercises/Upward_Stretch/exercise.json,upward-stretch,Upward Stretch,Upward Stretch,Mobilité,"[""Épaules""]","[""Pectoraux"", ""Grand dorsal""]","[""Aucun""]",Débutant,Non précisé,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/upward-stretch/image.webp,/media/exercises/upward-stretch/animation.webp,/media/exercises/upward-stretch/thumbnail.webp,True,False,upward-stretch,upward-stretch,
V-Bar_Pulldown,ExerciseDB,exercises/V-Bar_Pulldown/exercise.json,v-bar-tirage-vertical,V-Bar Pulldown,V Bar Tirage vertical,Dos,"[""Grand dorsal""]","[""Biceps"", ""Milieu du dos"", ""Épaules""]","[""Poulie""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur grand dorsal et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/v-bar-tirage-vertical/image.webp,/media/exercises/v-bar-tirage-vertical/animation.webp,/media/exercises/v-bar-tirage-vertical/thumbnail.webp,True,False,v-bar-pulldown,v-bar-tirage-vertical,
V-Bar_Pullup,ExerciseDB,exercises/V-Bar_Pullup/exercise.json,v-bar-tractions,V-Bar Pullup,V Bar Tractions,Dos,"[""Grand dorsal""]","[""Biceps"", ""Milieu du dos"", ""Épaules""]","[""Poids du corps""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur grand dorsal et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Perte de gainage"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/v-bar-tractions/image.webp,/media/exercises/v-bar-tractions/animation.webp,/media/exercises/v-bar-tractions/thumbnail.webp,True,False,v-bar-pullup,v-bar-tractions,
Vertical_Swing,ExerciseDB,exercises/Vertical_Swing/exercise.json,vertical-swing,Vertical Swing,Vertical Swing,Pliométrie,"[""Ischios""]","[""Fessiers"", ""Quadriceps"", ""Épaules""]","[""Haltères""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur ischios et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/vertical-swing/image.webp,/media/exercises/vertical-swing/animation.webp,/media/exercises/vertical-swing/thumbnail.webp,True,False,vertical-swing,vertical-swing,
"Walking,_Treadmill",ExerciseDB,"exercises/Walking,_Treadmill/exercise.json",walking-treadmill,"Walking, Treadmill","Walking, Treadmill",Cardio,"[""Quadriceps""]","[""Mollets"", ""Fessiers"", ""Ischios""]","[""Machine""]",Débutant,Non précisé,"Garde une posture stable, démarre progressivement puis maintiens un rythme régulier. Respire de façon fluide et évite de te crisper.","[""Posture relâchée"", ""Départ trop rapide"", ""Respiration irrégulière""]",/media/exercises/walking-treadmill/image.webp,/media/exercises/walking-treadmill/animation.webp,/media/exercises/walking-treadmill/thumbnail.webp,True,False,walking-treadmill,walking-treadmill,
Weighted_Ball_Hyperextension,ExerciseDB,exercises/Weighted_Ball_Hyperextension/exercise.json,weighted-ball-hyperextension,Weighted Ball Hyperextension,Weighted Ball Hyperextension,Dos,"[""Lombaires""]","[""Fessiers"", ""Ischios"", ""Milieu du dos""]","[""Swiss ball""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur lombaires et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/weighted-ball-hyperextension/image.webp,/media/exercises/weighted-ball-hyperextension/animation.webp,/media/exercises/weighted-ball-hyperextension/thumbnail.webp,True,False,weighted-ball-hyperextension,weighted-ball-hyperextension,
Weighted_Ball_Side_Bend,ExerciseDB,exercises/Weighted_Ball_Side_Bend/exercise.json,weighted-ball-side-bend,Weighted Ball Side Bend,Weighted Ball Side Bend,Abdos,"[""Abdominaux""]",[],"[""Swiss ball""]",Intermédiaire,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/weighted-ball-side-bend/image.webp,/media/exercises/weighted-ball-side-bend/animation.webp,/media/exercises/weighted-ball-side-bend/thumbnail.webp,True,False,weighted-ball-side-bend,weighted-ball-side-bend,
Weighted_Bench_Dip,ExerciseDB,exercises/Weighted_Bench_Dip/exercise.json,weighted-bench-dips,Weighted Bench Dip,Weighted Bench Dips,Bras,"[""Triceps""]","[""Pectoraux"", ""Épaules""]","[""Autre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/weighted-bench-dips/image.webp,/media/exercises/weighted-bench-dips/animation.webp,/media/exercises/weighted-bench-dips/thumbnail.webp,True,False,weighted-bench-dip,weighted-bench-dips,
Weighted_Crunches,ExerciseDB,exercises/Weighted_Crunches/exercise.json,weighted-crunches,Weighted Crunches,Weighted Crunches,Abdos,"[""Abdominaux""]",[],"[""Médecine ball""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/weighted-crunches/image.webp,/media/exercises/weighted-crunches/animation.webp,/media/exercises/weighted-crunches/thumbnail.webp,True,False,weighted-crunches,weighted-crunches,
Weighted_Jump_Squat,ExerciseDB,exercises/Weighted_Jump_Squat/exercise.json,weighted-jump-squat,Weighted Jump Squat,Weighted Jump Squat,Jambes,"[""Quadriceps""]","[""Mollets"", ""Fessiers"", ""Ischios"", ""Lombaires""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/weighted-jump-squat/image.webp,/media/exercises/weighted-jump-squat/animation.webp,/media/exercises/weighted-jump-squat/thumbnail.webp,True,False,weighted-jump-squat,weighted-jump-squat,
